   1.58190547 235.00000000 -167.77564743 
   1.63190547 180.00000000 -167.74875949 
   1.63190547 182.20000000 -167.74873362 
   1.63190547 184.40000000 -167.74881537 
   1.63190547 186.60000000 -167.74898894 
   1.63190547 188.80000000 -167.74919628 
   1.63190547 191.00000000 -167.74953679 
   1.63190547 193.20000000 -167.74994905 
   1.63190547 195.40000000 -167.75037257 
   1.63190547 197.60000000 -167.75075605 
   1.63190547 199.80000000 -167.75138239 
   1.63190547 202.00000000 -167.75186721 
   1.63190547 204.20000000 -167.75258722 
   1.63190547 206.40000000 -167.75313828 
   1.63190547 208.60000000 -167.75391630 
   1.63190547 210.80000000 -167.75451695 
   1.63190547 213.00000000 -167.75527789 
   1.63190547 215.20000000 -167.75596893 
   1.63190547 217.40000000 -167.75668782 
   1.63190547 219.60000000 -167.75737042 
   1.63190547 221.80000000 -167.75806061 
   1.63190547 224.00000000 -167.75869726 
   1.63190547 226.20000000 -167.75933196 
   1.63190547 228.40000000 -167.75989306 
   1.63190547 230.60000000 -167.76044246 
   1.63190547 232.80000000 -167.76087399 
   1.63190547 235.00000000 -167.76134715 
   1.68190547 180.00000000 -167.73417305 
   1.68190547 182.20000000 -167.73414875 
   1.68190547 184.40000000 -167.73429615 
   1.68190547 186.60000000 -167.73442326 
   1.68190547 188.80000000 -167.73477735 
   1.68190547 191.00000000 -167.73513090 
   1.68190547 193.20000000 -167.73554929 
   1.68190547 195.40000000 -167.73603066 
   1.68190547 197.60000000 -167.73647041 
   1.68190547 199.80000000 -167.73716890 
   1.68190547 202.00000000 -167.73771354 
   1.68190547 204.20000000 -167.73850195 
   1.68190547 206.40000000 -167.73912416 
   1.68190547 208.60000000 -167.73988148 
   1.68190547 210.80000000 -167.74065260 
   1.68190547 213.00000000 -167.74143577 
   1.68190547 215.20000000 -167.74222316 
   1.68190547 217.40000000 -167.74300672 
   1.68190547 219.60000000 -167.74377953 
   1.68190547 221.80000000 -167.74453516 
   1.68190547 224.00000000 -167.74526669 
   1.68190547 226.20000000 -167.74596667 
   1.68190547 228.40000000 -167.74662772 
   1.68190547 230.60000000 -167.74731702 
   1.68190547 232.80000000 -167.74786829 
   1.68190547 235.00000000 -167.74835352 
